MeSH_Compound:D013015	-drug_participates_in_pathway->	Reactome_Pathway:R-HSA-390696
UniProt:Q16630	located_in	cellular_component:0005654
UniProt:Q16630	located_in	cellular_component:0005654
UniProt:Q16630	located_in	cellular_component:0005654
UniProt:Q16630	located_in	cellular_component:0005654
UniProt:Q16630	located_in	cellular_component:0005654
UniProt:Q16630	located_in	cellular_component:0005654
UniProt:Q9UIV8	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:P15927	located_in	cellular_component:0005654
UniProt:Q8IXF0	located_in	cellular_component:0005654
UniProt:O60583	located_in	cellular_component:0005654
UniProt:O60583	located_in	cellular_component:0005654
UniProt:O60583	located_in	cellular_component:0005654
UniProt:O60583	located_in	cellular_component:0005654
UniProt:O60583	located_in	cellular_component:0005654
UniProt:O60583	located_in	cellular_component:0005654
UniProt:O60583	located_in	cellular_component:0005654
UniProt:O60583	located_in	cellular_component:0005654
UniProt:O60583	located_in	cellular_component:0005654
UniProt:O60583	located_in	cellular_component:0005654
UniProt:O60583	located_in	cellular_component:0005654
UniProt:O60583	located_in	cellular_component:0005654
UniProt:O60583	located_in	cellular_component:0005654
UniProt:O60583	located_in	cellular_component:0005654
UniProt:O60583	located_in	cellular_component:0005654
UniProt:O60583	located_in	cellular_component:0005654
UniProt:O60583	located_in	cellular_component:0005654
UniProt:O60583	located_in	cellular_component:0005654
UniProt:O60583	located_in	cellular_component:0005654
UniProt:O60583	located_in	cellular_component:0005654
UniProt:O60583	located_in	cellular_component:0005654
UniProt:O60583	located_in	cellular_component:0005654
UniProt:O60583	located_in	cellular_component:0005654
UniProt:O60583	located_in	cellular_component:0005654
UniProt:Q92547	located_in	cellular_component:0005654
UniProt:Q92547	located_in	cellular_component:0005654
UniProt:Q92547	located_in	cellular_component:0005654
UniProt:Q92547	located_in	cellular_component:0005654
UniProt:Q92547	located_in	cellular_component:0005654
UniProt:Q92547	located_in	cellular_component:0005654
UniProt:Q92547	located_in	cellular_component:0005654
UniProt:Q92547	located_in	cellular_component:0005654
UniProt:Q92547	located_in	cellular_component:0005654
UniProt:Q92547	located_in	cellular_component:0005654
UniProt:Q92547	located_in	cellular_component:0005654
UniProt:Q92547	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P27694	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
UniProt:P49959	located_in	cellular_component:0005654
